,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,Time In the Game,ShotTightness,Height,Weight,Experience
640,Shot Chart Detail,0022000565,59,203944,Julius Randle,1610612752,New York Knicks,1,6,10,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-74,47,1,1,20210304,NYK,DET,5,0.844130872011342,80.0,250,7.0
641,Shot Chart Detail,0022000565,88,203944,Julius Randle,1610612752,New York Knicks,1,4,20,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-43,252,1,1,20210304,NYK,DET,7,0.9857522489007442,80.0,250,7.0
642,Shot Chart Detail,0022000565,97,203944,Julius Randle,1610612752,New York Knicks,1,3,22,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,79,4,1,1,20210304,NYK,DET,8,0.9987206135813602,80.0,250,7.0
643,Shot Chart Detail,0022000565,132,203944,Julius Randle,1610612752,New York Knicks,1,0,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-159,195,1,0,20210304,NYK,DET,12,0.7750186878060927,80.0,250,7.0
644,Shot Chart Detail,0022000565,173,203944,Julius Randle,1610612752,New York Knicks,2,8,12,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,1,1,0,20210304,NYK,DET,15,0.9958932064677039,80.0,250,7.0
645,Shot Chart Detail,0022000565,179,203944,Julius Randle,1610612752,New York Knicks,2,7,38,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,4,1,1,20210304,NYK,DET,16,0.9138115486202572,80.0,250,7.0
646,Shot Chart Detail,0022000565,190,203944,Julius Randle,1610612752,New York Knicks,2,6,22,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,6,1,1,20210304,NYK,DET,17,0.9486832980505138,80.0,250,7.0
647,Shot Chart Detail,0022000565,193,203944,Julius Randle,1610612752,New York Knicks,2,5,34,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,6,181,1,0,20210304,NYK,DET,18,0.999451018623991,80.0,250,7.0
648,Shot Chart Detail,0022000565,243,203944,Julius Randle,1610612752,New York Knicks,2,2,35,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,12,1,1,20210304,NYK,DET,21,0.894427190999916,80.0,250,7.0
649,Shot Chart Detail,0022000565,246,203944,Julius Randle,1610612752,New York Knicks,2,2,3,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,5,80,1,1,20210304,NYK,DET,21,0.9980525784828885,80.0,250,7.0
650,Shot Chart Detail,0022000565,263,203944,Julius Randle,1610612752,New York Knicks,2,0,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,127,214,1,0,20210304,NYK,DET,24,0.8599649794298493,80.0,250,7.0
651,Shot Chart Detail,0022000565,291,203944,Julius Randle,1610612752,New York Knicks,3,8,57,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,4,1,1,20210304,NYK,DET,27,0.7808688094430303,80.0,250,7.0
652,Shot Chart Detail,0022000565,382,203944,Julius Randle,1610612752,New York Knicks,3,1,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-81,242,1,0,20210304,NYK,DET,34,0.9482907140275816,80.0,250,7.0
653,Shot Chart Detail,0022000565,399,203944,Julius Randle,1610612752,New York Knicks,3,0,2,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-43,26,1,1,20210304,NYK,DET,35,0.8557319835805908,80.0,250,7.0
654,Shot Chart Detail,0022000565,438,203944,Julius Randle,1610612752,New York Knicks,4,9,13,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-20,158,1,0,20210304,NYK,DET,38,0.9920834726874991,80.0,250,7.0
655,Shot Chart Detail,0022000565,491,203944,Julius Randle,1610612752,New York Knicks,4,5,7,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-8,21,1,0,20210304,NYK,DET,42,0.9344877349289681,80.0,250,7.0
656,Shot Chart Detail,0022000565,517,203944,Julius Randle,1610612752,New York Knicks,4,2,12,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,67,88,1,1,20210304,NYK,DET,45,0.7956392224214281,80.0,250,7.0
657,Shot Chart Detail,0022000573,10,203944,Julius Randle,1610612752,New York Knicks,1,11,2,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,123,13,1,0,20210311,MIL,NYK,0,0.9944610622282515,80.0,250,7.0
658,Shot Chart Detail,0022000573,42,203944,Julius Randle,1610612752,New York Knicks,1,7,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-116,247,1,1,20210311,MIL,NYK,4,0.9051506264800366,80.0,250,7.0
659,Shot Chart Detail,0022000573,51,203944,Julius Randle,1610612752,New York Knicks,1,6,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,22,191,1,0,20210311,MIL,NYK,5,0.9934316952901633,80.0,250,7.0
660,Shot Chart Detail,0022000573,90,203944,Julius Randle,1610612752,New York Knicks,1,3,15,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-5,112,1,0,20210311,MIL,NYK,8,0.9990049946790789,80.0,250,7.0
661,Shot Chart Detail,0022000573,100,203944,Julius Randle,1610612752,New York Knicks,1,2,44,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,18,27,1,0,20210311,MIL,NYK,9,0.8320502943378436,80.0,250,7.0
662,Shot Chart Detail,0022000573,243,203944,Julius Randle,1610612752,New York Knicks,2,4,52,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-19,80,1,0,20210311,MIL,NYK,19,0.9729365507195605,80.0,250,7.0
663,Shot Chart Detail,0022000573,314,203944,Julius Randle,1610612752,New York Knicks,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-107,285,1,0,20210311,MIL,NYK,24,0.9361941128209889,80.0,250,7.0
664,Shot Chart Detail,0022000573,333,203944,Julius Randle,1610612752,New York Knicks,3,10,57,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-49,161,1,0,20210311,MIL,NYK,25,0.9566738804288584,80.0,250,7.0
665,Shot Chart Detail,0022000573,349,203944,Julius Randle,1610612752,New York Knicks,3,9,9,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,45,11,1,1,20210311,MIL,NYK,26,0.9713990064967775,80.0,250,7.0
666,Shot Chart Detail,0022000573,379,203944,Julius Randle,1610612752,New York Knicks,3,7,12,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,105,0,1,1,20210311,MIL,NYK,28,1.0,80.0,250,7.0
667,Shot Chart Detail,0022000573,404,203944,Julius Randle,1610612752,New York Knicks,3,5,34,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,16,1,0,20210311,MIL,NYK,30,0.8422714006615113,80.0,250,7.0
668,Shot Chart Detail,0022000586,16,203944,Julius Randle,1610612752,New York Knicks,1,10,43,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,25,1,1,20210313,OKC,NYK,1,0.8645071866841927,80.0,250,7.0
669,Shot Chart Detail,0022000586,25,203944,Julius Randle,1610612752,New York Knicks,1,9,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-105,228,1,1,20210313,OKC,NYK,2,0.9083088662063591,80.0,250,7.0
670,Shot Chart Detail,0022000586,29,203944,Julius Randle,1610612752,New York Knicks,1,9,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-19,246,1,0,20210313,OKC,NYK,2,0.9970305963310276,80.0,250,7.0
671,Shot Chart Detail,0022000586,31,203944,Julius Randle,1610612752,New York Knicks,1,8,48,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,139,12,1,1,20210313,OKC,NYK,3,0.9962941866460535,80.0,250,7.0
672,Shot Chart Detail,0022000586,52,203944,Julius Randle,1610612752,New York Knicks,1,6,50,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-17,42,1,0,20210313,OKC,NYK,5,0.9269468132231584,80.0,250,7.0
673,Shot Chart Detail,0022000586,69,203944,Julius Randle,1610612752,New York Knicks,1,5,42,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-32,27,1,0,20210313,OKC,NYK,6,0.7642914835078908,80.0,250,7.0
674,Shot Chart Detail,0022000586,260,203944,Julius Randle,1610612752,New York Knicks,2,3,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,209,130,1,0,20210313,OKC,NYK,21,0.8491375906335065,80.0,250,7.0
675,Shot Chart Detail,0022000586,264,203944,Julius Randle,1610612752,New York Knicks,2,2,29,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,0,1,1,20210313,OKC,NYK,21,1.0,80.0,250,7.0
676,Shot Chart Detail,0022000586,315,203944,Julius Randle,1610612752,New York Knicks,3,11,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,25,258,1,0,20210313,OKC,NYK,24,0.995338074271147,80.0,250,7.0
677,Shot Chart Detail,0022000586,369,203944,Julius Randle,1610612752,New York Knicks,3,8,17,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,13,40,1,0,20210313,OKC,NYK,27,0.9510340687309481,80.0,250,7.0
678,Shot Chart Detail,0022000586,495,203944,Julius Randle,1610612752,New York Knicks,4,9,13,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,143,-1,1,1,20210313,OKC,NYK,38,0.9999755498233438,80.0,250,7.0
679,Shot Chart Detail,0022000586,530,203944,Julius Randle,1610612752,New York Knicks,4,6,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,152,48,1,1,20210313,OKC,NYK,41,0.9535826651341416,80.0,250,7.0
680,Shot Chart Detail,0022000586,534,203944,Julius Randle,1610612752,New York Knicks,4,5,41,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-125,100,1,1,20210313,OKC,NYK,42,0.7808688094430303,80.0,250,7.0
681,Shot Chart Detail,0022000586,556,203944,Julius Randle,1610612752,New York Knicks,4,4,6,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,155,43,1,0,20210313,OKC,NYK,43,0.9636069224518574,80.0,250,7.0
682,Shot Chart Detail,0022000586,571,203944,Julius Randle,1610612752,New York Knicks,4,3,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-55,240,1,1,20210313,OKC,NYK,44,0.9747323185282742,80.0,250,7.0
683,Shot Chart Detail,0022000604,20,203944,Julius Randle,1610612752,New York Knicks,1,10,37,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,1,173,1,1,20210315,BKN,NYK,1,0.9999832942139498,80.0,250,7.0
684,Shot Chart Detail,0022000604,23,203944,Julius Randle,1610612752,New York Knicks,1,9,57,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,144,83,1,0,20210315,BKN,NYK,2,0.866385846138509,80.0,250,7.0
685,Shot Chart Detail,0022000604,35,203944,Julius Randle,1610612752,New York Knicks,1,8,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-29,250,1,1,20210315,BKN,NYK,3,0.9933391464593248,80.0,250,7.0
686,Shot Chart Detail,0022000604,38,203944,Julius Randle,1610612752,New York Knicks,1,8,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,14,1,0,20210315,BKN,NYK,3,0.7525766947068778,80.0,250,7.0
687,Shot Chart Detail,0022000604,40,203944,Julius Randle,1610612752,New York Knicks,1,8,7,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,13,1,0,20210315,BKN,NYK,3,0.8804710999221752,80.0,250,7.0
688,Shot Chart Detail,0022000604,98,203944,Julius Randle,1610612752,New York Knicks,1,4,1,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,185,89,1,0,20210315,BKN,NYK,7,0.9011426545247537,80.0,250,7.0
689,Shot Chart Detail,0022000604,109,203944,Julius Randle,1610612752,New York Knicks,1,3,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-144,213,1,0,20210315,BKN,NYK,8,0.8284426489506733,80.0,250,7.0
690,Shot Chart Detail,0022000604,115,203944,Julius Randle,1610612752,New York Knicks,1,2,40,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-241,-18,1,1,20210315,BKN,NYK,9,0.9972224073641573,80.0,250,7.0
691,Shot Chart Detail,0022000604,138,203944,Julius Randle,1610612752,New York Knicks,1,0,29,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,-28,1,0,20210315,BKN,NYK,11,0.9927956130099674,80.0,250,7.0
692,Shot Chart Detail,0022000604,233,203944,Julius Randle,1610612752,New York Knicks,2,5,56,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-40,64,1,0,20210315,BKN,NYK,18,0.8479983040050879,80.0,250,7.0
693,Shot Chart Detail,0022000604,240,203944,Julius Randle,1610612752,New York Knicks,2,5,39,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-10,57,1,1,20210315,BKN,NYK,18,0.984957024646314,80.0,250,7.0
694,Shot Chart Detail,0022000604,254,203944,Julius Randle,1610612752,New York Knicks,2,4,54,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,32,120,1,0,20210315,BKN,NYK,19,0.9662349396012464,80.0,250,7.0
695,Shot Chart Detail,0022000604,284,203944,Julius Randle,1610612752,New York Knicks,2,2,19,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,44,99,1,1,20210315,BKN,NYK,21,0.9138115486202572,80.0,250,7.0
696,Shot Chart Detail,0022000604,292,203944,Julius Randle,1610612752,New York Knicks,2,1,36,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,52,3,1,0,20210315,BKN,NYK,22,0.9983399416756089,80.0,250,7.0
697,Shot Chart Detail,0022000604,294,203944,Julius Randle,1610612752,New York Knicks,2,1,33,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,16,1,0,20210315,BKN,NYK,22,0.7649111981170508,80.0,250,7.0
698,Shot Chart Detail,0022000604,330,203944,Julius Randle,1610612752,New York Knicks,3,11,30,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-226,59,1,0,20210315,BKN,NYK,24,0.9675717916629867,80.0,250,7.0
699,Shot Chart Detail,0022000604,625,203944,Julius Randle,1610612752,New York Knicks,3,7,58,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-19,39,1,0,20210315,BKN,NYK,28,0.8989898688372695,80.0,250,7.0
700,Shot Chart Detail,0022000604,365,203944,Julius Randle,1610612752,New York Knicks,3,7,32,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,5,1,1,20210315,BKN,NYK,28,0.7071067811865476,80.0,250,7.0
701,Shot Chart Detail,0022000604,408,203944,Julius Randle,1610612752,New York Knicks,3,4,53,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,128,25,1,0,20210315,BKN,NYK,31,0.9814554230766799,80.0,250,7.0
702,Shot Chart Detail,0022000604,461,203944,Julius Randle,1610612752,New York Knicks,3,0,38,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,6,1,1,20210315,BKN,NYK,35,0.9079593845004517,80.0,250,7.0
703,Shot Chart Detail,0022000604,469,203944,Julius Randle,1610612752,New York Knicks,3,0,1,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-29,84,1,1,20210315,BKN,NYK,35,0.945253332301009,80.0,250,7.0
704,Shot Chart Detail,0022000604,474,203944,Julius Randle,1610612752,New York Knicks,4,11,43,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,0,83,1,0,20210315,BKN,NYK,36,1.0,80.0,250,7.0
705,Shot Chart Detail,0022000604,501,203944,Julius Randle,1610612752,New York Knicks,4,9,13,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-9,53,1,1,20210315,BKN,NYK,38,0.9858865646407301,80.0,250,7.0
706,Shot Chart Detail,0022000604,509,203944,Julius Randle,1610612752,New York Knicks,4,8,37,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-20,97,1,1,20210315,BKN,NYK,39,0.9793983476900749,80.0,250,7.0
707,Shot Chart Detail,0022000604,572,203944,Julius Randle,1610612752,New York Knicks,4,2,25,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-20,27,1,1,20210315,BKN,NYK,45,0.8035571933447456,80.0,250,7.0
708,Shot Chart Detail,0022000604,574,203944,Julius Randle,1610612752,New York Knicks,4,1,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-17,258,1,1,20210315,BKN,NYK,46,0.9978362002624783,80.0,250,7.0
709,Shot Chart Detail,0022000604,607,203944,Julius Randle,1610612752,New York Knicks,4,0,10,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,12,1,1,20210315,BKN,NYK,47,0.7999999999999999,80.0,250,7.0
710,Shot Chart Detail,0022000611,9,203944,Julius Randle,1610612752,New York Knicks,1,11,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-65,259,1,1,20210316,PHI,NYK,0,0.9699218134077597,80.0,250,7.0
711,Shot Chart Detail,0022000611,18,203944,Julius Randle,1610612752,New York Knicks,1,10,5,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-60,39,1,0,20210316,PHI,NYK,1,0.838443616300637,80.0,250,7.0
712,Shot Chart Detail,0022000611,35,203944,Julius Randle,1610612752,New York Knicks,1,8,38,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-139,50,1,1,20210316,PHI,NYK,3,0.9409736792824889,80.0,250,7.0
713,Shot Chart Detail,0022000611,43,203944,Julius Randle,1610612752,New York Knicks,1,7,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-168,212,1,0,20210316,PHI,NYK,4,0.7837458765125088,80.0,250,7.0
714,Shot Chart Detail,0022000611,75,203944,Julius Randle,1610612752,New York Knicks,1,5,3,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,117,-34,1,0,20210316,PHI,NYK,6,0.960275305758429,80.0,250,7.0
715,Shot Chart Detail,0022000611,101,203944,Julius Randle,1610612752,New York Knicks,1,3,23,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,1,1,1,20210316,PHI,NYK,8,0.9899494936611666,80.0,250,7.0
716,Shot Chart Detail,0022000611,122,203944,Julius Randle,1610612752,New York Knicks,1,1,7,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,6,65,1,0,20210316,PHI,NYK,10,0.9957666790179707,80.0,250,7.0
717,Shot Chart Detail,0022000611,256,203944,Julius Randle,1610612752,New York Knicks,2,4,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,10,1,1,20210316,PHI,NYK,19,0.7926239891046001,80.0,250,7.0
718,Shot Chart Detail,0022000611,323,203944,Julius Randle,1610612752,New York Knicks,2,0,56,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-117,153,1,1,20210316,PHI,NYK,23,0.7943578329771961,80.0,250,7.0
719,Shot Chart Detail,0022000611,380,203944,Julius Randle,1610612752,New York Knicks,3,9,59,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-95,84,1,0,20210316,PHI,NYK,26,0.7491470597167628,80.0,250,7.0
720,Shot Chart Detail,0022000611,391,203944,Julius Randle,1610612752,New York Knicks,3,8,57,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,3,1,1,20210316,PHI,NYK,27,0.9578262852211514,80.0,250,7.0
721,Shot Chart Detail,0022000611,399,203944,Julius Randle,1610612752,New York Knicks,3,7,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,8,1,1,20210316,PHI,NYK,28,0.7808688094430303,80.0,250,7.0
722,Shot Chart Detail,0022000611,408,203944,Julius Randle,1610612752,New York Knicks,3,7,15,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,34,260,1,0,20210316,PHI,NYK,28,0.9915578257815512,80.0,250,7.0
723,Shot Chart Detail,0022000611,432,203944,Julius Randle,1610612752,New York Knicks,3,5,3,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-15,27,1,0,20210316,PHI,NYK,30,0.8741572761215378,80.0,250,7.0
724,Shot Chart Detail,0022000611,460,203944,Julius Randle,1610612752,New York Knicks,3,2,39,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,17,151,1,0,20210316,PHI,NYK,33,0.993722174052244,80.0,250,7.0
725,Shot Chart Detail,0022000611,494,203944,Julius Randle,1610612752,New York Knicks,3,0,30,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-4,57,1,0,20210316,PHI,NYK,35,0.9975467611004155,80.0,250,7.0
